61651
-2.797237e-01	-1.182518e+01	
-2.505858e-01	-1.188277e+01	
-2.913788e-01	-1.184438e+01	
-2.942926e-01	-1.184438e+01	
-2.651547e-01	-1.182518e+01	
-3.001202e-01	-1.180598e+01	
-2.913788e-01	-1.187454e+01	
-2.738961e-01	-1.184438e+01	
-2.855512e-01	-1.184986e+01	
-3.117753e-01	-1.182244e+01	
-3.176029e-01	-1.189374e+01	
-2.972064e-01	-1.180324e+01	
-2.913788e-01	-1.186632e+01	
-2.913788e-01	-1.186632e+01	
-2.797237e-01	-1.177582e+01	
-3.146891e-01	-1.186906e+01	
-2.826374e-01	-1.184986e+01	
-2.797237e-01	-1.189100e+01	
-2.942926e-01	-1.184438e+01	
-3.409132e-01	-1.184163e+01	
-2.447582e-01	-1.188003e+01	
-2.360168e-01	-1.183615e+01	
-2.389306e-01	-1.186357e+01	
-2.738961e-01	-1.184163e+01	
-2.564133e-01	-1.177033e+01	
-2.418444e-01	-1.178679e+01	
-2.651547e-01	-1.180598e+01	
-2.331030e-01	-1.181695e+01	
-2.039652e-01	-1.183615e+01	
-1.923100e-01	-1.182518e+01	
-2.447582e-01	-1.179501e+01	
-2.127065e-01	-1.183615e+01	
-2.301893e-01	-1.183615e+01	
-2.272755e-01	-1.179501e+01	
-2.534996e-01	-1.185535e+01	
-2.593271e-01	-1.177856e+01	
-2.214479e-01	-1.184438e+01	
-2.622409e-01	-1.184163e+01	
-2.826374e-01	-1.177582e+01	
-2.127065e-01	-1.181421e+01	
-1.806549e-01	-1.182792e+01	
-2.010514e-01	-1.182518e+01	
-1.923100e-01	-1.186083e+01	
-1.864824e-01	-1.184438e+01	
-2.156203e-01	-1.183341e+01	
-2.301893e-01	-1.183066e+01	
-1.893962e-01	-1.182518e+01	
-1.981376e-01	-1.181421e+01	
-1.748273e-01	-1.183889e+01	
-1.689997e-01	-1.175662e+01	
-2.127065e-01	-1.185809e+01	
-2.039652e-01	-1.184438e+01	
-1.602583e-01	-1.181147e+01	
-1.660859e-01	-1.179227e+01	
-1.923100e-01	-1.183066e+01	
-2.214479e-01	-1.178679e+01	
-2.039652e-01	-1.184438e+01	
-2.272755e-01	-1.182518e+01	
-1.748273e-01	-1.179227e+01	
-1.689997e-01	-1.180050e+01	
-1.923100e-01	-1.178130e+01	
-2.534996e-01	-1.177582e+01	
-2.097927e-01	-1.177307e+01	
-1.835686e-01	-1.181147e+01	
-2.389306e-01	-1.180598e+01	
-2.360168e-01	-1.178679e+01	
-2.272755e-01	-1.183615e+01	
-2.156203e-01	-1.181421e+01	
-2.389306e-01	-1.189648e+01	
-2.097927e-01	-1.187729e+01	
-2.068789e-01	-1.182244e+01	
-2.360168e-01	-1.187454e+01	
-2.127065e-01	-1.183615e+01	
-2.622409e-01	-1.186906e+01	
-2.272755e-01	-1.186632e+01	
-2.768099e-01	-1.187729e+01	
-2.272755e-01	-1.189374e+01	
-2.418444e-01	-1.189374e+01	
-2.068789e-01	-1.187454e+01	
-2.331030e-01	-1.188277e+01	
-2.476720e-01	-1.188003e+01	
-1.835686e-01	-1.189100e+01	
-1.660859e-01	-1.189374e+01	
-1.660859e-01	-1.189100e+01	
-2.127065e-01	-1.192939e+01	
-1.486032e-01	-1.188277e+01	
-2.476720e-01	-1.190745e+01	
-2.651547e-01	-1.191019e+01	
-2.097927e-01	-1.194585e+01	
-2.272755e-01	-1.194036e+01	
-1.748273e-01	-1.191568e+01	
-2.476720e-01	-1.184986e+01	
-2.010514e-01	-1.193213e+01	
-2.360168e-01	-1.199247e+01	
-2.097927e-01	-1.187180e+01	
-1.981376e-01	-1.191019e+01	
-2.272755e-01	-1.189922e+01	
-2.476720e-01	-1.189648e+01	
-2.156203e-01	-1.190745e+01	
-2.010514e-01	-1.190197e+01	
-1.631721e-01	-1.189100e+01	
-1.806549e-01	-1.187729e+01	
-2.068789e-01	-1.190471e+01	
-1.602583e-01	-1.197875e+01	
-1.515170e-01	-1.191568e+01	
-2.039652e-01	-1.184438e+01	
-1.602583e-01	-1.192939e+01	
-2.156203e-01	-1.189374e+01	
-2.360168e-01	-1.187180e+01	
-2.127065e-01	-1.196778e+01	
-1.835686e-01	-1.187454e+01	
-2.185341e-01	-1.184712e+01	
-1.923100e-01	-1.189648e+01	
-2.622409e-01	-1.189648e+01	
-1.427756e-01	-1.189648e+01	
-2.010514e-01	-1.185260e+01	
-1.427756e-01	-1.190197e+01	
-1.748273e-01	-1.191294e+01	
-1.748273e-01	-1.190745e+01	
-1.748273e-01	-1.190471e+01	
-1.777411e-01	-1.195133e+01	
-1.486032e-01	-1.189374e+01	
-1.631721e-01	-1.191568e+01	
-1.078102e-01	-1.182518e+01	
-1.806549e-01	-1.190471e+01	
-1.515170e-01	-1.187454e+01	
-1.573446e-01	-1.193213e+01	
-1.340342e-01	-1.189922e+01	
-1.515170e-01	-1.189648e+01	
-1.515170e-01	-1.190471e+01	
-1.019826e-01	-1.194585e+01	
-1.340342e-01	-1.186357e+01	
-1.340342e-01	-1.187454e+01	
-1.689997e-01	-1.183341e+01	
-1.311205e-01	-1.193488e+01	
-1.835686e-01	-1.188826e+01	
-1.835686e-01	-1.195133e+01	
-1.340342e-01	-1.189922e+01	
-1.689997e-01	-1.194585e+01	
-1.282067e-01	-1.191568e+01	
-1.252929e-01	-1.184986e+01	
-1.660859e-01	-1.192939e+01	
-1.340342e-01	-1.188551e+01	
-1.107239e-01	-1.190745e+01	
-9.906879e-02	-1.188551e+01	
-8.741364e-02	-1.185535e+01	
-8.158606e-02	-1.191294e+01	
-1.252929e-01	-1.184986e+01	
-1.311205e-01	-1.189648e+01	
-9.906879e-02	-1.190745e+01	
-1.806549e-01	-1.190471e+01	
-1.019826e-01	-1.191019e+01	
-1.136377e-01	-1.189922e+01	
-8.449985e-02	-1.189922e+01	
-1.398618e-01	-1.195407e+01	
-1.689997e-01	-1.189648e+01	
-1.515170e-01	-1.189648e+01	
-1.573446e-01	-1.189100e+01	
-1.340342e-01	-1.193488e+01	
-1.282067e-01	-1.186632e+01	
-1.340342e-01	-1.189100e+01	
-3.496546e-02	-1.194310e+01	
-8.741364e-03	-1.186357e+01	
8.158606e-02	-1.179227e+01	
1.631721e-01	-1.183066e+01	
1.719135e-01	-1.181421e+01	
2.156203e-01	-1.183889e+01	
3.205167e-01	-1.189374e+01	
5.477921e-01	-1.201166e+01	
7.022229e-01	-1.199247e+01	
7.983779e-01	-1.202537e+01	
1.008171e+00	-1.201715e+01	
1.063533e+00	-1.194036e+01	
1.127636e+00	-1.197327e+01	
1.174257e+00	-1.198150e+01	
1.194653e+00	-1.199795e+01	
1.145119e+00	-1.197053e+01	
1.101412e+00	-1.201715e+01	
1.081015e+00	-1.198150e+01	
9.702914e-01	-1.204731e+01	
9.557225e-01	-1.198698e+01	
9.032743e-01	-1.200344e+01	
8.741364e-01	-1.203634e+01	
8.712226e-01	-1.208022e+01	
8.508261e-01	-1.203360e+01	
8.275158e-01	-1.203909e+01	
7.517573e-01	-1.211313e+01	
7.808952e-01	-1.201441e+01	
7.779814e-01	-1.209119e+01	
7.954641e-01	-1.207200e+01	
7.517573e-01	-1.206651e+01	
7.779814e-01	-1.202263e+01	
7.575849e-01	-1.206925e+01	
7.983779e-01	-1.201989e+01	
7.255332e-01	-1.206377e+01	
8.012917e-01	-1.204731e+01	
8.391710e-01	-1.205554e+01	
8.712226e-01	-1.198424e+01	
8.449985e-01	-1.199521e+01	
8.333434e-01	-1.197327e+01	
8.246020e-01	-1.199795e+01	
8.449985e-01	-1.200892e+01	
8.916191e-01	-1.201989e+01	
8.566537e-01	-1.205554e+01	
8.479123e-01	-1.202263e+01	
8.449985e-01	-1.202263e+01	
8.916191e-01	-1.196504e+01	
8.741364e-01	-1.198424e+01	
8.624813e-01	-1.200344e+01	
9.906879e-01	-1.203360e+01	
9.586363e-01	-1.203086e+01	
9.032743e-01	-1.200618e+01	
9.061881e-01	-1.199247e+01	
8.770502e-01	-1.202263e+01	
9.265846e-01	-1.201989e+01	
9.411535e-01	-1.205006e+01	
9.294984e-01	-1.202812e+01	
9.324122e-01	-1.200618e+01	
9.236708e-01	-1.203909e+01	
8.828778e-01	-1.198698e+01	
9.149294e-01	-1.197875e+01	
8.566537e-01	-1.201166e+01	
8.712226e-01	-1.194859e+01	
8.974467e-01	-1.205280e+01	
8.857916e-01	-1.201715e+01	
9.469811e-01	-1.203634e+01	
9.265846e-01	-1.199521e+01	
8.653950e-01	-1.199247e+01	
9.207570e-01	-1.200892e+01	
9.528087e-01	-1.201715e+01	
9.032743e-01	-1.202537e+01	
9.265846e-01	-1.198424e+01	
9.557225e-01	-1.200892e+01	
9.265846e-01	-1.199247e+01	
9.294984e-01	-1.196504e+01	
9.353260e-01	-1.190471e+01	
9.411535e-01	-1.200069e+01	
9.702914e-01	-1.195407e+01	
9.673776e-01	-1.195956e+01	
9.091019e-01	-1.199521e+01	
9.294984e-01	-1.198698e+01	
9.061881e-01	-1.196230e+01	
9.498949e-01	-1.202537e+01	
9.819466e-01	-1.196778e+01	
9.382397e-01	-1.198424e+01	
9.294984e-01	-1.196230e+01	
9.294984e-01	-1.200069e+01	
8.887053e-01	-1.194036e+01	
9.294984e-01	-1.198698e+01	
9.411535e-01	-1.201715e+01	
9.149294e-01	-1.197601e+01	
9.498949e-01	-1.199247e+01	
9.702914e-01	-1.201715e+01	
9.440673e-01	-1.201989e+01	
9.091019e-01	-1.204457e+01	
9.294984e-01	-1.199247e+01	
9.528087e-01	-1.200069e+01	
8.974467e-01	-1.199521e+01	
9.265846e-01	-1.200892e+01	
8.916191e-01	-1.202812e+01	
9.324122e-01	-1.198972e+01	
9.091019e-01	-1.201715e+01	
9.294984e-01	-1.199521e+01	
8.887053e-01	-1.199247e+01	
9.207570e-01	-1.204183e+01	
9.032743e-01	-1.196504e+01	
9.149294e-01	-1.203909e+01	
9.382397e-01	-1.206651e+01	
8.683088e-01	-1.203909e+01	
9.091019e-01	-1.203909e+01	
9.586363e-01	-1.205280e+01	
9.207570e-01	-1.204183e+01	
9.178432e-01	-1.207748e+01	
9.702914e-01	-1.209668e+01	
9.207570e-01	-1.206377e+01	
9.294984e-01	-1.205006e+01	
9.498949e-01	-1.205554e+01	
9.120157e-01	-1.209942e+01	
9.469811e-01	-1.206103e+01	
9.673776e-01	-1.211039e+01	
9.353260e-01	-1.206925e+01	
9.819466e-01	-1.207474e+01	
9.498949e-01	-1.212410e+01	
9.294984e-01	-1.206103e+01	
9.528087e-01	-1.210490e+01	
9.440673e-01	-1.205828e+01	
9.615500e-01	-1.205280e+01	
9.732052e-01	-1.202263e+01	
9.294984e-01	-1.208022e+01	
9.761190e-01	-1.207748e+01	
9.207570e-01	-1.202812e+01	
9.469811e-01	-1.208296e+01	
8.974467e-01	-1.207474e+01	
8.945329e-01	-1.209393e+01	
9.178432e-01	-1.208845e+01	
9.557225e-01	-1.207200e+01	
9.761190e-01	-1.208845e+01	
9.936017e-01	-1.201441e+01	
9.528087e-01	-1.203909e+01	
9.440673e-01	-1.206377e+01	
9.498949e-01	-1.205554e+01	
8.799640e-01	-1.214330e+01	
8.945329e-01	-1.209393e+01	
9.702914e-01	-1.213233e+01	
9.702914e-01	-1.206925e+01	
9.382397e-01	-1.214604e+01	
9.557225e-01	-1.208296e+01	
9.469811e-01	-1.212684e+01	
1.019826e+00	-1.209668e+01	
9.498949e-01	-1.210216e+01	
9.528087e-01	-1.210765e+01	
9.120157e-01	-1.209668e+01	
9.236708e-01	-1.212136e+01	
8.712226e-01	-1.214604e+01	
9.411535e-01	-1.209668e+01	
8.974467e-01	-1.209393e+01	
9.265846e-01	-1.215427e+01	
9.586363e-01	-1.214878e+01	
9.411535e-01	-1.206651e+01	
9.644638e-01	-1.208571e+01	
9.877741e-01	-1.215701e+01	
1.002343e+00	-1.212684e+01	
9.265846e-01	-1.213233e+01	
9.061881e-01	-1.212136e+01	
9.324122e-01	-1.217072e+01	
9.557225e-01	-1.211862e+01	
9.265846e-01	-1.215427e+01	
9.790328e-01	-1.217346e+01	
9.673776e-01	-1.217072e+01	
9.644638e-01	-1.214055e+01	
8.887053e-01	-1.214878e+01	
9.382397e-01	-1.215701e+01	
9.091019e-01	-1.218443e+01	
9.498949e-01	-1.216524e+01	
9.411535e-01	-1.213507e+01	
9.469811e-01	-1.215427e+01	
9.586363e-01	-1.215701e+01	
9.644638e-01	-1.214878e+01	
9.994293e-01	-1.218443e+01	
1.005257e+00	-1.217621e+01	
9.702914e-01	-1.215152e+01	
1.016912e+00	-1.217346e+01	
9.906879e-01	-1.213507e+01	
9.819466e-01	-1.211039e+01	
9.819466e-01	-1.204457e+01	
9.877741e-01	-1.207200e+01	
1.011084e+00	-1.216249e+01	
9.702914e-01	-1.217621e+01	
9.091019e-01	-1.214330e+01	
9.790328e-01	-1.215701e+01	
9.790328e-01	-1.213233e+01	
9.877741e-01	-1.220089e+01	
9.615500e-01	-1.217346e+01	
1.013998e+00	-1.222283e+01	
9.732052e-01	-1.222283e+01	
9.528087e-01	-1.221186e+01	
9.848604e-01	-1.218718e+01	
9.761190e-01	-1.222008e+01	
9.644638e-01	-1.217895e+01	
9.528087e-01	-1.222008e+01	
9.178432e-01	-1.222557e+01	
9.790328e-01	-1.220089e+01	
9.528087e-01	-1.220363e+01	
9.615500e-01	-1.218718e+01	
9.324122e-01	-1.220911e+01	
9.761190e-01	-1.223380e+01	
9.761190e-01	-1.224477e+01	
1.057705e+00	-1.219266e+01	
1.031481e+00	-1.222557e+01	
1.022740e+00	-1.220637e+01	
9.120157e-01	-1.224751e+01	
9.586363e-01	-1.219815e+01	
9.790328e-01	-1.218443e+01	
9.673776e-01	-1.222008e+01	
9.498949e-01	-1.215701e+01	
9.411535e-01	-1.218443e+01	
9.761190e-01	-1.225574e+01	
9.644638e-01	-1.224477e+01	
9.294984e-01	-1.218992e+01	
9.615500e-01	-1.222831e+01	
9.586363e-01	-1.227493e+01	
9.528087e-01	-1.220637e+01	
1.002343e+00	-1.223654e+01	
1.002443e+00	-1.223644e+01	
1.028667e+00	-1.230226e+01	
1.008271e+00	-1.226935e+01	
9.849604e-01	-1.221176e+01	
1.005357e+00	-1.218708e+01	
1.031581e+00	-1.219531e+01	
1.043236e+00	-1.226661e+01	
9.762190e-01	-1.224741e+01	
1.011184e+00	-1.223919e+01	
9.820466e-01	-1.221999e+01	
1.028667e+00	-1.219531e+01	
9.820466e-01	-1.227210e+01	
1.017012e+00	-1.226661e+01	
1.046150e+00	-1.219257e+01	
9.966155e-01	-1.225838e+01	
9.937017e-01	-1.217611e+01	
9.966155e-01	-1.222547e+01	
1.019926e+00	-1.230775e+01	
9.791328e-01	-1.223644e+01	
1.002443e+00	-1.221451e+01	
1.011184e+00	-1.224193e+01	
1.019926e+00	-1.231323e+01	
9.907879e-01	-1.220354e+01	
1.008271e+00	-1.225564e+01	
8.946329e-01	-1.216240e+01	
9.762190e-01	-1.220079e+01	
9.412535e-01	-1.225564e+01	
9.907879e-01	-1.219531e+01	
9.820466e-01	-1.222822e+01	
8.917191e-01	-1.223644e+01	
8.188744e-01	-1.225838e+01	
7.227194e-01	-1.231597e+01	
6.090817e-01	-1.230500e+01	
4.750474e-01	-1.232420e+01	
4.051165e-01	-1.238179e+01	
2.361168e-01	-1.229952e+01	
7.877228e-02	-1.233791e+01	
-6.108955e-02	-1.231872e+01	
-1.193653e-01	-1.238179e+01	
-1.222791e-01	-1.232969e+01	
-1.426756e-01	-1.236534e+01	
-9.896879e-02	-1.228855e+01	
-5.526197e-02	-1.225016e+01	
1.000000e-04	-1.228032e+01	
5.837576e-02	-1.232969e+01	
1.865824e-01	-1.232420e+01	
3.235305e-01	-1.231597e+01	
3.147891e-01	-1.229678e+01	
4.051165e-01	-1.229403e+01	
4.167717e-01	-1.235162e+01	
5.129267e-01	-1.234614e+01	
4.925302e-01	-1.245309e+01	
4.896164e-01	-1.239002e+01	
5.100129e-01	-1.245584e+01	
5.187543e-01	-1.240373e+01	
5.478921e-01	-1.248600e+01	
5.216681e-01	-1.245584e+01	
5.129267e-01	-1.246406e+01	
4.225993e-01	-1.247777e+01	
4.546509e-01	-1.248874e+01	
4.138579e-01	-1.246406e+01	
4.371682e-01	-1.247229e+01	
3.818062e-01	-1.250520e+01	
4.080303e-01	-1.248326e+01	
4.051165e-01	-1.242567e+01	
4.429958e-01	-1.245858e+01	
4.051165e-01	-1.242841e+01	
3.905476e-01	-1.240373e+01	
4.575647e-01	-1.245584e+01	
3.701511e-01	-1.244761e+01	
3.497546e-01	-1.244761e+01	
3.206167e-01	-1.245035e+01	
3.672373e-01	-1.240099e+01	
3.788924e-01	-1.245309e+01	
3.730649e-01	-1.249971e+01	
4.080303e-01	-1.242567e+01	
4.022027e-01	-1.246406e+01	
4.196855e-01	-1.248600e+01	
4.022027e-01	-1.247229e+01	
3.818062e-01	-1.245858e+01	
4.138579e-01	-1.245584e+01	
4.080303e-01	-1.248326e+01	
3.905476e-01	-1.246955e+01	
4.196855e-01	-1.245035e+01	
3.672373e-01	-1.244487e+01	
3.876338e-01	-1.238728e+01	
3.788924e-01	-1.245584e+01	
4.313406e-01	-1.241470e+01	
4.138579e-01	-1.246406e+01	
4.225993e-01	-1.241744e+01	
4.284268e-01	-1.245584e+01	
3.847200e-01	-1.243938e+01	
3.584959e-01	-1.241744e+01	
3.730649e-01	-1.245035e+01	
3.934614e-01	-1.240647e+01	
3.818062e-01	-1.242018e+01	
4.051165e-01	-1.246406e+01	
3.847200e-01	-1.242567e+01	
4.138579e-01	-1.244761e+01	
3.992890e-01	-1.239825e+01	
4.080303e-01	-1.242293e+01	
4.255131e-01	-1.239550e+01	
3.818062e-01	-1.242841e+01	
3.934614e-01	-1.243115e+01	
4.225993e-01	-1.249149e+01	
3.526684e-01	-1.245309e+01	
3.847200e-01	-1.242293e+01	
3.322718e-01	-1.240099e+01	
3.730649e-01	-1.243115e+01	
3.818062e-01	-1.236808e+01	
3.555821e-01	-1.242567e+01	
3.818062e-01	-1.236259e+01	
3.788924e-01	-1.239825e+01	
3.963752e-01	-1.243938e+01	
3.934614e-01	-1.244487e+01	
4.400820e-01	-1.241470e+01	
3.788924e-01	-1.244212e+01	
3.963752e-01	-1.245858e+01	
4.371682e-01	-1.241744e+01	
3.526684e-01	-1.247503e+01	
3.555821e-01	-1.244487e+01	
3.992890e-01	-1.245035e+01	
4.225993e-01	-1.244212e+01	
3.876338e-01	-1.240099e+01	
3.847200e-01	-1.240921e+01	
4.022027e-01	-1.242841e+01	
4.167717e-01	-1.243115e+01	
4.138579e-01	-1.245309e+01	
4.575647e-01	-1.241744e+01	
4.109441e-01	-1.244761e+01	
4.400820e-01	-1.241470e+01	
4.138579e-01	-1.245584e+01	
4.022027e-01	-1.238728e+01	
4.313406e-01	-1.243938e+01	
4.517371e-01	-1.245858e+01	
4.313406e-01	-1.246132e+01	
3.934614e-01	-1.242018e+01	
4.051165e-01	-1.246406e+01	
3.963752e-01	-1.237082e+01	
4.342544e-01	-1.243115e+01	
4.517371e-01	-1.243390e+01	
3.730649e-01	-1.235437e+01	
4.400820e-01	-1.246132e+01	
4.284268e-01	-1.237082e+01	
4.051165e-01	-1.242018e+01	
4.400820e-01	-1.247503e+01	
3.934614e-01	-1.246955e+01	
3.905476e-01	-1.249971e+01	
3.905476e-01	-1.247777e+01	
4.429958e-01	-1.247229e+01	
4.633923e-01	-1.244212e+01	
3.759787e-01	-1.246132e+01	
4.225993e-01	-1.243938e+01	
4.488234e-01	-1.247503e+01	
